61,Bullet Random number Test child -- 弾丸乱数テスト_子,0,999212,-1,-1,3,20,0,0,0,0,2,40,40,2,2,0.1,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,8,0,0,45,0,0,0,0,0,0,0,0,180,0,0,4,3,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
62,Long distance Magic: Drilled Flames -- 遠距離魔法：穿つ炎_出始め,1052,30006,30006,-1,0.3,999,0,0,0,0.5,3,0,5,3,3,3,0,0.3,-1,0,0,0,2,0,0,0,63,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,45,1,0,4,1,0,1,0,254,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
63,Long distance Magic: Drilled Flames _ Parents -- 遠距離魔法：穿つ炎_親,1052,500002,-1,-1,2.5,20,0,0.01,10,0.5,50,50,5,999,50,0,0,0.3,-1,0,0,0,2,0,0,0,-1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,45,1,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.03,0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
64,Long distance Magic: Drilled Flames _ Search Bullets -- 遠距離魔法：穿つ炎_検索弾,0,-1,-1,-1,0.15,100,0,100,100,0,0,0,0,999,0,0,0,0.05,-1,0,0,0,2,0,0,0,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
65,Long distance Magic: Drilled Fire Child -- 遠距離魔法：穿つ炎_子,1052,30039,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.35,-1,0,0,0,2,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
75,Also licked fire spread judgment bullet -- チロチロ延焼判定弾,0,-1,-1,-1,0.09,10,0,9,9,0,16,0,0,16,16,0,0,0.1,-1,0,0,0,0,0,0,0,76,0,0,0,0,0,18,0,0,15,44,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
76,Also licked fire body -- チロチロ延焼本体,0,-1,300123,-1,0.1,10,0,9,9,0,5,0,0,5,5,0,0,0.15,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
77,Also licked fire spread judgment bullet (for black jar) -- チロチロ延焼判定弾（黒壷用）,0,-1,-1,-1,0.09,10,0,9,9,0,16,0,0,16,16,0,0,0.1,-1,0,0,0,0,0,0,0,78,0,0,0,0,0,18,0,0,15,44,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
78,Also licked fire body (for black Jar) -- チロチロ延焼本体（黒壷用）,0,-1,300113,-1,0.1,10,0,9,9,0,5,0,0,5,5,0,0,0.15,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
100,Throwing Knives -- 投げナイフ,1050,300031,300032,300033,2,20,0,0,1,0,25,0,-5,25,25,0,0,0.02,-1,0,0,0,0,0,0,0,-1,3115,0,0,0,0,1,0,0,0,0,100,0,0,0,100,0,0,45,0,0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
101,Poison-throwing knives -- 毒投げナイフ,1201,300041,300042,300043,2,20,0,0,1,0,25,0,-5,25,25,0,0,0.02,-1,0,0,0,0,0,0,0,-1,3110,0,0,0,0,1,0,0,0,0,100,0,0,0,100,0,0,10,0,0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
110,Fire bottle [Parent] -- 火炎瓶【親】,0,300121,300122,-1,4,1.5,0,5,12,0,25,0,-6,50,12,0,0,0.08,-1,0,0,0,5,0,0,0,111,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,15,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
111,Fire bottle [child] -- 火炎瓶【子】,1052,300123,300123,-1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,1.6,-1,0,0,0,5,0,0,0,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
112,[For debugging] flame bottle [Parent] -- [デバッグ用]火炎瓶【親】,0,300121,300122,-1,4,15,0,0,12,0,15,0,-8,50,15,0,0,0.1,-1,0,0,0,0,0,0,0,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,15,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
113,[For debugging] fire bottle [child] -- [デバッグ用]火炎瓶【子】,1054,300123,300123,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1,50,10,0,0,0,0,0,0,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
115,Black Flame bottle [parent] -- 黒火炎瓶【親】,0,300111,300112,-1,4,1.5,0,5,12,0,25,0,-6,50,12,0,0,0.08,-1,0,0,0,0,0,0,0,116,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,15,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
116,Black Flame bottle [child] -- 黒火炎瓶【子】,1054,20200,-1,-1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,1.9,-1,0,0,0,0,0,0,0,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
120,Each time a [parent] -- またたびＡ【親】,1400,302001,-1,-1,4,1,0,5,12,1,15,0,-8,50,12,0,0,0.08,-1,0,0,0,0,0,0,0,121,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,30,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
121,Each time a child -- またたびＡ【子】,0,302002,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
122,Each time b [parent] -- またたびＢ【親】,0,22721,-1,-1,4,0,0,0,12,1,15,0,-8,50,10,0,0,0.08,-1,0,0,0,0,0,0,0,123,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,30,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
123,The Child B -- またたびＢ【子】,0,22822,-1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-1,0,0,0,0,0,0,0,-1,3140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
130,Convenient stone [parent] -- 便利石【親】,0,302020,-1,-1,2.04,20,0,9.8,9.8,0,2,0,0,20,2,0,0,0.01,-1,0,0,0,0,0,0,0,131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
131,Convenient stone [child] -- 便利石【子】,0,-1,302022,-1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,0,0,132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
132,Convenient stone [grandchild] -- 便利石【孫】,0,302023,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
150,The parent of a dung dumpling -- 糞団子【親】,0,300101,300102,-1,2,1.5,0,0,15,1,15,5,0,50,12,0,0,0.12,-1,0,0,0,0,0,3121,0,151,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,30,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
151,Son of a dumpling -- 糞団子【子】,0,300101,300102,-1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.4,0.5,0,0,0,0,0,0,-1,3120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
160,EST not available [parent] -- エスト使用不可【親】,0,302191,-1,-1,4,0,0,0,12,0,15,0,-8,50,15,0,0,0.1,-1,0,0,0,0,0,0,0,161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
161,EST not available [child] -- エスト使用不可【子】,0,302192,-1,-1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,1,0,0,0,0,0,0,-1,3150,3151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
170,bleeding treatment [State recovery] -- 出血治療【状態回復】,0,-1,-1,-1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3050,0,171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
171,bleeding treatment [resistance recovery] -- 出血治療【耐性回復】,0,-1,-1,-1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3051,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
180,Poison treatment [State recovery] -- 毒治療【状態回復】,0,-1,-1,-1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3060,0,181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
181,Poison treatment [Resilient recovery] -- 毒治療【耐性回復】,0,-1,-1,-1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3061,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
190,Toxic treatment [State recovery] -- 猛毒治療【状態回復】,0,-1,-1,-1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3070,0,191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
191,Toxic treatment [Resilient recovery] -- 猛毒治療【耐性回復】,0,-1,-1,-1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3071,0,180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
195,Rime-blue Moss Clump,0,-1,-1,-1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3091,0,196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
196,Rime-blue Moss Clump,0,-1,-1,-1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3092,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
200,,0,-1,-1,-1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3003,0,180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
210,Siegbrau,0,-1,-1,-1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3900,0,211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
211,Siegbrau [Hit],0,-1,-1,-1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3901,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
220,Elixir [State Recovery] -- エリクサー【状態回復】,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3080,0,221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
221,Elixir [Recovery of bleeding immunity] -- エリクサー【出血耐性回復】,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3051,0,222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
222,Elixir [Poison tolerance recovery] -- エリクサー【毒耐性回復】,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3061,0,223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,System.Byte[],0,System.Byte[]
