540,Common attack [Ladder _ left Punch] -- 共通攻撃【ハシゴ_左パンチ】,0,0,0,0,System.Byte[],42,0,20,0,5,0,System.Byte[]
541,Common attack [Ladder _ left Kick] -- 共通攻撃【ハシゴ_左キック】,0,0,0,0,System.Byte[],43,0,20,0,9,0,System.Byte[]
542,Common attack [Ladder _ Slide down] -- 共通攻撃【ハシゴ_滑り降り】,0,0,0,0,System.Byte[],44,0,0,0,5,0,System.Byte[]
600,Drop RADIUS 1m -- 落下　半径1ｍ,0,0,0,0,System.Byte[],200,0,0,0,5,0,System.Byte[]
601,吹tsu飛bimasu (weak) Radius 1m -- 吹っ飛び（弱）　半径1ｍ,0,0,0,0,System.Byte[],201,0,0,0,5,0,System.Byte[]
602,吹tsu飛bimasu (strong) Radius 1m -- 吹っ飛び（強）　半径1ｍ,0,0,0,0,System.Byte[],202,0,0,0,5,0,System.Byte[]
1000,Causal Retribution _ explosion -- 因果応報_爆発,0,0,0,1,System.Byte[],12000,0,0,0,4,0,System.Byte[]
1100,,0,0,0,1,System.Byte[],360,0,0,0,0,0,System.Byte[]
10110,The Great Sword of Seoul (right) -- ソウルの大剣（右）,0,0,0,0,System.Byte[],10110,0,0,0,3,0,System.Byte[]
10111,The Great Sword of Seoul (left) -- ソウルの大剣（左）,0,0,0,0,System.Byte[],10111,0,0,0,3,0,System.Byte[]
21500,Sacred Flame,0,0,0,0,System.Byte[],21500,0,0,0,10,0,System.Byte[]
21501,,0,0,0,0,System.Byte[],21501,0,0,0,10,0,System.Byte[]
21510,Sacred Flame,0,0,0,0,System.Byte[],21510,0,0,0,10,0,System.Byte[]
40000,,0,0,0,1,System.Byte[],40000,-1,0,0,5,0,System.Byte[]
40010,,0,0,0,1,System.Byte[],40010,-1,0,0,5,0,System.Byte[]
40020,,0,0,0,1,System.Byte[],40020,-1,0,0,5,0,System.Byte[]
40030,,0,0,0,1,System.Byte[],40030,-1,0,0,5,0,System.Byte[]
40100,,0,0,0,1,System.Byte[],40100,-1,0,0,5,0,System.Byte[]
40110,,0,0,0,1,System.Byte[],40110,-1,0,0,5,0,System.Byte[]
40120,,0,0,0,1,System.Byte[],40120,-1,0,0,5,0,System.Byte[]
40130,,0,0,0,1,System.Byte[],40130,-1,0,0,5,0,System.Byte[]
40200,,0,0,0,1,System.Byte[],40200,-1,0,0,5,0,System.Byte[]
40210,,0,0,0,1,System.Byte[],40210,-1,0,0,5,0,System.Byte[]
40220,,0,0,0,1,System.Byte[],40220,-1,0,0,5,0,System.Byte[]
40230,,0,0,0,1,System.Byte[],40230,-1,0,0,5,0,System.Byte[]
40300,,0,0,0,1,System.Byte[],40300,-1,0,0,5,0,System.Byte[]
40310,,0,0,0,1,System.Byte[],40310,-1,0,0,5,0,System.Byte[]
40320,,0,0,0,1,System.Byte[],40320,-1,0,0,5,0,System.Byte[]
40330,,0,0,0,1,System.Byte[],40330,-1,0,0,5,0,System.Byte[]
40400,,0,0,0,1,System.Byte[],40400,-1,0,0,5,0,System.Byte[]
40410,,0,0,0,1,System.Byte[],40410,-1,0,0,5,0,System.Byte[]
40420,,0,0,0,1,System.Byte[],40420,-1,0,0,5,0,System.Byte[]
40430,,0,0,0,1,System.Byte[],40430,-1,0,0,5,0,System.Byte[]
40500,,0,0,0,1,System.Byte[],40500,-1,0,0,5,0,System.Byte[]
40510,,0,0,0,1,System.Byte[],40510,-1,0,0,5,0,System.Byte[]
40520,,0,0,0,1,System.Byte[],40520,-1,0,0,5,0,System.Byte[]
40530,,0,0,0,1,System.Byte[],40530,-1,0,0,5,0,System.Byte[]
40600,,0,0,0,1,System.Byte[],40600,-1,0,0,5,0,System.Byte[]
40610,,0,0,0,1,System.Byte[],40610,-1,0,0,5,0,System.Byte[]
40620,,0,0,0,1,System.Byte[],40620,-1,0,0,5,0,System.Byte[]
40630,,0,0,0,1,System.Byte[],40630,-1,0,0,5,0,System.Byte[]
40700,,0,0,0,1,System.Byte[],40700,-1,0,0,5,0,System.Byte[]
40710,,0,0,0,1,System.Byte[],40710,-1,0,0,5,0,System.Byte[]
40720,,0,0,0,1,System.Byte[],40720,-1,0,0,5,0,System.Byte[]
40730,,0,0,0,1,System.Byte[],40730,-1,0,0,5,0,System.Byte[]
40800,,0,0,0,1,System.Byte[],40800,-1,0,0,5,0,System.Byte[]
40810,,0,0,0,1,System.Byte[],40810,-1,0,0,5,0,System.Byte[]
40820,,0,0,0,1,System.Byte[],40820,-1,0,0,5,0,System.Byte[]
40830,,0,0,0,1,System.Byte[],40830,-1,0,0,5,0,System.Byte[]
40900,,0,0,0,1,System.Byte[],40900,-1,0,0,5,0,System.Byte[]
40910,,0,0,0,1,System.Byte[],40910,-1,0,0,5,0,System.Byte[]
40920,,0,0,0,1,System.Byte[],40920,-1,0,0,5,0,System.Byte[]
40930,,0,0,0,1,System.Byte[],40930,-1,0,0,5,0,System.Byte[]
41000,,0,0,0,1,System.Byte[],41000,-1,0,0,5,0,System.Byte[]
41010,,0,0,0,1,System.Byte[],41010,-1,0,0,5,0,System.Byte[]
41020,,0,0,0,1,System.Byte[],41020,-1,0,0,5,0,System.Byte[]
41030,,0,0,0,1,System.Byte[],41030,-1,0,0,5,0,System.Byte[]
41100,,0,0,0,1,System.Byte[],41100,-1,0,0,5,0,System.Byte[]
41110,,0,0,0,1,System.Byte[],41110,-1,0,0,5,0,System.Byte[]
41120,,0,0,0,1,System.Byte[],41120,-1,0,0,5,0,System.Byte[]
41130,,0,0,0,1,System.Byte[],41130,-1,0,0,5,0,System.Byte[]
41200,,0,0,0,1,System.Byte[],41200,-1,0,0,5,0,System.Byte[]
41210,,0,0,0,1,System.Byte[],41210,-1,0,0,5,0,System.Byte[]
41220,,0,0,0,1,System.Byte[],41220,-1,0,0,5,0,System.Byte[]
41230,,0,0,0,1,System.Byte[],41230,-1,0,0,5,0,System.Byte[]
41300,,0,0,0,1,System.Byte[],41300,-1,0,0,5,0,System.Byte[]
41310,,0,0,0,1,System.Byte[],41310,-1,0,0,5,0,System.Byte[]
41320,,0,0,0,1,System.Byte[],41320,-1,0,0,5,0,System.Byte[]
41330,,0,0,0,1,System.Byte[],41330,-1,0,0,5,0,System.Byte[]
41400,,0,0,0,1,System.Byte[],41400,-1,0,0,5,0,System.Byte[]
41410,,0,0,0,1,System.Byte[],41410,-1,0,0,5,0,System.Byte[]
41420,,0,0,0,1,System.Byte[],41420,-1,0,0,5,0,System.Byte[]
41430,,0,0,0,1,System.Byte[],41430,-1,0,0,5,0,System.Byte[]
41500,,0,0,0,1,System.Byte[],41500,-1,0,0,5,0,System.Byte[]
41510,,0,0,0,1,System.Byte[],41510,-1,0,0,5,0,System.Byte[]
41520,,0,0,0,1,System.Byte[],41520,-1,0,0,5,0,System.Byte[]
41530,,0,0,0,1,System.Byte[],41530,-1,0,0,5,0,System.Byte[]
41600,,0,0,0,1,System.Byte[],41600,-1,0,0,5,0,System.Byte[]
41610,,0,0,0,1,System.Byte[],41610,-1,0,0,5,0,System.Byte[]
41620,,0,0,0,1,System.Byte[],41620,-1,0,0,5,0,System.Byte[]
41630,,0,0,0,1,System.Byte[],41630,-1,0,0,5,0,System.Byte[]
41700,,0,0,0,1,System.Byte[],41700,-1,0,0,5,0,System.Byte[]
41710,,0,0,0,1,System.Byte[],41710,-1,0,0,5,0,System.Byte[]
41720,,0,0,0,1,System.Byte[],41720,-1,0,0,5,0,System.Byte[]
41730,,0,0,0,1,System.Byte[],41730,-1,0,0,5,0,System.Byte[]
41800,,0,0,0,1,System.Byte[],41800,-1,0,0,5,0,System.Byte[]
41810,,0,0,0,1,System.Byte[],41810,-1,0,0,5,0,System.Byte[]
41820,,0,0,0,1,System.Byte[],41820,-1,0,0,5,0,System.Byte[]
41830,,0,0,0,1,System.Byte[],41830,-1,0,0,5,0,System.Byte[]
50000,,0,0,0,1,System.Byte[],50000,-1,0,0,5,0,System.Byte[]
50010,,0,0,0,1,System.Byte[],50010,-1,0,0,5,0,System.Byte[]
50020,,0,0,0,1,System.Byte[],50020,-1,0,0,5,0,System.Byte[]
50030,,0,0,0,1,System.Byte[],50030,-1,0,0,5,0,System.Byte[]
50100,,0,0,0,1,System.Byte[],50100,-1,0,0,5,0,System.Byte[]
50110,,0,0,0,1,System.Byte[],50110,-1,0,0,5,0,System.Byte[]
50120,,0,0,0,1,System.Byte[],50120,-1,0,0,5,0,System.Byte[]
50130,,0,0,0,1,System.Byte[],50130,-1,0,0,5,0,System.Byte[]
50200,,0,0,0,1,System.Byte[],50200,-1,0,0,5,0,System.Byte[]
50210,,0,0,0,1,System.Byte[],50210,-1,0,0,5,0,System.Byte[]
50220,,0,0,0,1,System.Byte[],50220,-1,0,0,5,0,System.Byte[]
50230,,0,0,0,1,System.Byte[],50230,-1,0,0,5,0,System.Byte[]
50300,,0,0,0,1,System.Byte[],50300,-1,0,0,5,0,System.Byte[]
50310,,0,0,0,1,System.Byte[],50310,-1,0,0,5,0,System.Byte[]
50320,,0,0,0,1,System.Byte[],50320,-1,0,0,5,0,System.Byte[]
50330,,0,0,0,1,System.Byte[],50330,-1,0,0,5,0,System.Byte[]
50400,,0,0,0,1,System.Byte[],50400,-1,0,0,5,0,System.Byte[]
50410,,0,0,0,1,System.Byte[],50410,-1,0,0,5,0,System.Byte[]
50420,,0,0,0,1,System.Byte[],50420,-1,0,0,5,0,System.Byte[]
50430,,0,0,0,1,System.Byte[],50430,-1,0,0,5,0,System.Byte[]
50500,,0,0,0,1,System.Byte[],50500,-1,0,0,5,0,System.Byte[]
50510,,0,0,0,1,System.Byte[],50510,-1,0,0,5,0,System.Byte[]
50520,,0,0,0,1,System.Byte[],50520,-1,0,0,5,0,System.Byte[]
50530,,0,0,0,1,System.Byte[],50530,-1,0,0,5,0,System.Byte[]
50600,,0,0,0,1,System.Byte[],50600,-1,0,0,5,0,System.Byte[]
50610,,0,0,0,1,System.Byte[],50610,-1,0,0,5,0,System.Byte[]
50620,,0,0,0,1,System.Byte[],50620,-1,0,0,5,0,System.Byte[]
50630,,0,0,0,1,System.Byte[],50630,-1,0,0,5,0,System.Byte[]
50700,,0,0,0,1,System.Byte[],50700,-1,0,0,5,0,System.Byte[]
50710,,0,0,0,1,System.Byte[],50710,-1,0,0,5,0,System.Byte[]
50720,,0,0,0,1,System.Byte[],50720,-1,0,0,5,0,System.Byte[]
50730,,0,0,0,1,System.Byte[],50730,-1,0,0,5,0,System.Byte[]
50800,,0,0,0,1,System.Byte[],50800,-1,0,0,5,0,System.Byte[]
50810,,0,0,0,1,System.Byte[],50810,-1,0,0,5,0,System.Byte[]
50820,,0,0,0,1,System.Byte[],50820,-1,0,0,5,0,System.Byte[]
50830,,0,0,0,1,System.Byte[],50830,-1,0,0,5,0,System.Byte[]
50900,,0,0,0,1,System.Byte[],50900,-1,0,0,5,0,System.Byte[]
50910,,0,0,0,1,System.Byte[],50910,-1,0,0,5,0,System.Byte[]
50920,,0,0,0,1,System.Byte[],50920,-1,0,0,5,0,System.Byte[]
50930,,0,0,0,1,System.Byte[],50930,-1,0,0,5,0,System.Byte[]
51000,,0,0,0,1,System.Byte[],51000,-1,0,0,5,0,System.Byte[]
51010,,0,0,0,1,System.Byte[],51010,-1,0,0,5,0,System.Byte[]
51020,,0,0,0,1,System.Byte[],51020,-1,0,0,5,0,System.Byte[]
51030,,0,0,0,1,System.Byte[],51030,-1,0,0,5,0,System.Byte[]
51100,,0,0,0,1,System.Byte[],51100,-1,0,0,5,0,System.Byte[]
51110,,0,0,0,1,System.Byte[],51110,-1,0,0,5,0,System.Byte[]
51120,,0,0,0,1,System.Byte[],51120,-1,0,0,5,0,System.Byte[]
51130,,0,0,0,1,System.Byte[],51130,-1,0,0,5,0,System.Byte[]
51200,,0,0,0,1,System.Byte[],51200,-1,0,0,5,0,System.Byte[]
51210,,0,0,0,1,System.Byte[],51210,-1,0,0,5,0,System.Byte[]
51220,,0,0,0,1,System.Byte[],51220,-1,0,0,5,0,System.Byte[]
51230,,0,0,0,1,System.Byte[],51230,-1,0,0,5,0,System.Byte[]
51300,,0,0,0,1,System.Byte[],51300,-1,0,0,5,0,System.Byte[]
51310,,0,0,0,1,System.Byte[],51310,-1,0,0,5,0,System.Byte[]
51320,,0,0,0,1,System.Byte[],51320,-1,0,0,5,0,System.Byte[]
51330,,0,0,0,1,System.Byte[],51330,-1,0,0,5,0,System.Byte[]
51400,,0,0,0,1,System.Byte[],51400,-1,0,0,5,0,System.Byte[]
51410,,0,0,0,1,System.Byte[],51410,-1,0,0,5,0,System.Byte[]
51420,,0,0,0,1,System.Byte[],51420,-1,0,0,5,0,System.Byte[]
51430,,0,0,0,1,System.Byte[],51430,-1,0,0,5,0,System.Byte[]
51500,,0,0,0,1,System.Byte[],51500,-1,0,0,5,0,System.Byte[]
51510,,0,0,0,1,System.Byte[],51510,-1,0,0,5,0,System.Byte[]
51520,,0,0,0,1,System.Byte[],51520,-1,0,0,5,0,System.Byte[]
51530,,0,0,0,1,System.Byte[],51530,-1,0,0,5,0,System.Byte[]
51600,,0,0,0,1,System.Byte[],51600,-1,0,0,5,0,System.Byte[]
51610,,0,0,0,1,System.Byte[],51610,-1,0,0,5,0,System.Byte[]
51620,,0,0,0,1,System.Byte[],51620,-1,0,0,5,0,System.Byte[]
51630,,0,0,0,1,System.Byte[],51630,-1,0,0,5,0,System.Byte[]
51700,,0,0,0,1,System.Byte[],51700,-1,0,0,5,0,System.Byte[]
51710,,0,0,0,1,System.Byte[],51710,-1,0,0,5,0,System.Byte[]
51720,,0,0,0,1,System.Byte[],51720,-1,0,0,5,0,System.Byte[]
51730,,0,0,0,1,System.Byte[],51730,-1,0,0,5,0,System.Byte[]
51800,,0,0,0,1,System.Byte[],51800,-1,0,0,5,0,System.Byte[]
51810,,0,0,0,1,System.Byte[],51810,-1,0,0,5,0,System.Byte[]
51820,,0,0,0,1,System.Byte[],51820,-1,0,0,5,0,System.Byte[]
51830,,0,0,0,1,System.Byte[],51830,-1,0,0,5,0,System.Byte[]
55000,,0,0,0,1,System.Byte[],55000,-1,0,0,5,0,System.Byte[]
55010,,0,0,0,1,System.Byte[],55010,-1,0,0,5,0,System.Byte[]
55020,,0,0,0,1,System.Byte[],55020,-1,0,0,5,0,System.Byte[]
55030,,0,0,0,1,System.Byte[],55030,-1,0,0,5,0,System.Byte[]
55040,,0,0,0,1,System.Byte[],55040,-1,0,0,5,0,System.Byte[]
55050,,0,0,0,1,System.Byte[],55050,-1,0,0,5,0,System.Byte[]
55060,,0,0,0,1,System.Byte[],55060,-1,0,0,5,0,System.Byte[]
55070,,0,0,0,1,System.Byte[],55070,-1,0,0,5,0,System.Byte[]
55080,,0,0,0,1,System.Byte[],55080,-1,0,0,5,0,System.Byte[]
55090,,0,0,0,1,System.Byte[],55090,-1,0,0,5,0,System.Byte[]
55100,,0,0,0,1,System.Byte[],55100,-1,0,0,5,0,System.Byte[]
55110,,0,0,0,1,System.Byte[],55110,-1,0,0,5,0,System.Byte[]
55120,,0,0,0,1,System.Byte[],55120,-1,0,0,5,0,System.Byte[]
55130,,0,0,0,1,System.Byte[],55130,-1,0,0,5,0,System.Byte[]
55140,,0,0,0,1,System.Byte[],55140,-1,0,0,5,0,System.Byte[]
55150,,0,0,0,1,System.Byte[],55150,-1,0,0,5,0,System.Byte[]
55160,,0,0,0,1,System.Byte[],55160,-1,0,0,5,0,System.Byte[]
55170,,0,0,0,1,System.Byte[],55170,-1,0,0,5,0,System.Byte[]
55180,,0,0,0,1,System.Byte[],55180,-1,0,0,5,0,System.Byte[]
56000,,0,0,0,1,System.Byte[],56000,-1,0,0,5,0,System.Byte[]
56010,,0,0,0,1,System.Byte[],56010,-1,0,0,5,0,System.Byte[]
56020,,0,0,0,1,System.Byte[],56020,-1,0,0,5,0,System.Byte[]
56030,,0,0,0,1,System.Byte[],56030,-1,0,0,5,0,System.Byte[]
56040,,0,0,0,1,System.Byte[],56040,-1,0,0,5,0,System.Byte[]
56050,,0,0,0,1,System.Byte[],56050,-1,0,0,5,0,System.Byte[]
56060,,0,0,0,1,System.Byte[],56060,-1,0,0,5,0,System.Byte[]
56070,,0,0,0,1,System.Byte[],56070,-1,0,0,5,0,System.Byte[]
56080,,0,0,0,1,System.Byte[],56080,-1,0,0,5,0,System.Byte[]
56090,,0,0,0,1,System.Byte[],56090,-1,0,0,5,0,System.Byte[]
56100,,0,0,0,1,System.Byte[],56100,-1,0,0,5,0,System.Byte[]
56110,,0,0,0,1,System.Byte[],56110,-1,0,0,5,0,System.Byte[]
56120,,0,0,0,1,System.Byte[],56120,-1,0,0,5,0,System.Byte[]
56130,,0,0,0,1,System.Byte[],56130,-1,0,0,5,0,System.Byte[]
56140,,0,0,0,1,System.Byte[],56140,-1,0,0,5,0,System.Byte[]
56150,,0,0,0,1,System.Byte[],56150,-1,0,0,5,0,System.Byte[]
56160,,0,0,0,1,System.Byte[],56160,-1,0,0,5,0,System.Byte[]
56170,,0,0,0,1,System.Byte[],56170,-1,0,0,5,0,System.Byte[]
56180,,0,0,0,1,System.Byte[],56180,-1,0,0,5,0,System.Byte[]
100000,Dragon Form,0,900,1,1,System.Byte[],236,0,0,0,0,0,System.Byte[]
100010,Dragon Form,0,910,1,1,System.Byte[],246,0,0,0,0,0,System.Byte[]
300000,,0,0,0,1,System.Byte[],13530000,0,0,0,4,0,System.Byte[]
13612700,,3612,700,1,1,System.Byte[],100092500,0,0,0,11,0,System.Byte[]
13730000,[Miracle] Lifehunt Scythe,0,0,0,0,System.Byte[],13730000,0,0,0,4,0,System.Byte[]
13730005,[Miracle] Lifehunt Scythe,0,0,0,0,System.Byte[],13730005,0,0,0,4,0,System.Byte[]
13730010,,0,0,0,0,System.Byte[],13730010,0,0,0,4,0,System.Byte[]
13730100,[Miracle] Lifehunt Scythe - Ascended,0,0,0,0,System.Byte[],13730100,0,0,0,4,0,System.Byte[]
13730105,[Miracle] Lifehunt Scythe - Ascended,0,0,0,0,System.Byte[],13730105,0,0,0,4,0,System.Byte[]
13730200,[Miracle] Lifehunt Scythe,0,0,0,0,System.Byte[],13730200,0,0,0,4,0,System.Byte[]
13730205,[Miracle] Lifehunt Scythe,0,0,0,0,System.Byte[],13730205,0,0,0,4,0,System.Byte[]
13730300,[Miracle] Lifehunt Scythe,0,0,0,0,System.Byte[],13730300,0,0,0,4,0,System.Byte[]
13730305,[Miracle] Lifehunt Scythe,0,0,0,0,System.Byte[],13730305,0,0,0,4,0,System.Byte[]
13730400,[Miracle] Lifehunt Scythe,0,0,0,0,System.Byte[],13730400,0,0,0,4,0,System.Byte[]
13730405,[Miracle] Lifehunt Scythe,0,0,0,0,System.Byte[],13730405,0,0,0,4,0,System.Byte[]
13731000,[Miracle] Lifehunt Scythe,0,0,0,1,System.Byte[],13730000,0,0,0,4,0,System.Byte[]
13731100,[Miracle] Lifehunt Scythe - Ascended,0,0,0,1,System.Byte[],13730100,0,0,0,4,0,System.Byte[]
13731200,[Miracle] Lifehunt Scythe,0,0,0,1,System.Byte[],13730200,0,0,0,4,0,System.Byte[]
13731300,[Miracle] Lifehunt Scythe,0,0,0,1,System.Byte[],13730300,0,0,0,4,0,System.Byte[]
13731400,[Miracle] Lifehunt Scythe,0,0,0,1,System.Byte[],13730400,0,0,0,4,0,System.Byte[]
13750010,,0,0,0,1,System.Byte[],13750010,0,0,0,4,0,System.Byte[]
13750110,,0,0,0,1,System.Byte[],13750110,0,0,0,4,0,System.Byte[]
13750210,,0,0,0,1,System.Byte[],13750210,0,0,0,4,0,System.Byte[]
13750310,,0,0,0,1,System.Byte[],13750310,0,0,0,4,0,System.Byte[]
13750410,,0,0,0,1,System.Byte[],13750410,0,0,0,4,0,System.Byte[]
13814750,Crucifix of the Mad King,3814,745,1,1,System.Byte[],100092643,0,0,0,0,0,System.Byte[]
101000300,Ordinary arrows -- 普通の矢,1000,300,1,1,System.Byte[],500,-1,30,0,1,0,System.Byte[]
101000310,Ordinary arrow _ Move shot -- 普通の矢_移動撃ち,1000,310,1,1,System.Byte[],501,-1,21,0,1,0,System.Byte[]
101000320,Normal arrow _ Diffuse arrow 1 -- 普通の矢_拡散矢1,1000,320,1,1,System.Byte[],502,-1,14,0,1,0,System.Byte[]
101000321,Normal arrow _ Diffuse Arrow 2 -- 普通の矢_拡散矢2,1000,321,1,1,System.Byte[],503,-1,14,0,1,0,System.Byte[]
101000322,Normal arrow _ Spread Arrow 3 -- 普通の矢_拡散矢3,1000,322,1,1,System.Byte[],504,-1,14,0,1,0,System.Byte[]
101000330,Normal arrow Fire -- 普通の矢_連射,1000,330,1,1,System.Byte[],505,-1,18,0,1,0,System.Byte[]
101000340,Standard Arrow - Puncture,1000,340,1,1,System.Byte[],506,-1,45,0,1,0,System.Byte[]
101000350,Standard Arrow - Darkmoon Volley,1000,350,1,1,System.Byte[],507,-1,45,0,1,0,System.Byte[]
101000360,Standard Arrow - Wrathful Arrow,1000,360,1,1,System.Byte[],508,-1,45,0,1,0,System.Byte[]
101001300,Big arrows -- 大きな矢,1001,300,1,1,System.Byte[],510,-1,40,0,1,0,System.Byte[]
101001310,Large Arrow,1001,310,1,1,System.Byte[],511,-1,28,0,1,0,System.Byte[]
101001320,Large Arrow - Pharis Triple-shot,1001,320,1,1,System.Byte[],512,-1,17,0,1,0,System.Byte[]
101001321,Large Arrow - Pharis Triple-shot,1001,321,1,1,System.Byte[],513,-1,17,0,1,0,System.Byte[]
101001322,Large Arrow - Pharis Triple-shot,1001,322,1,1,System.Byte[],514,-1,17,0,1,0,System.Byte[]
101001330,Large Arrow - Rapid Fire,1001,330,1,1,System.Byte[],515,-1,24,0,1,0,System.Byte[]
101001340,Large Arrow - Puncture,1001,340,1,1,System.Byte[],516,0,60,0,1,0,System.Byte[]
101001350,Large Arrow - Darkmoon Volley,1001,350,1,1,System.Byte[],517,-1,60,0,1,0,System.Byte[]
101001360,Large Arrow - Wrathful Arrow,1001,360,1,1,System.Byte[],518,-1,60,0,1,0,System.Byte[]
101002300,Feather Arrow -- 羽根矢,1002,300,1,1,System.Byte[],520,-1,30,0,1,0,System.Byte[]
