307,Titanite - Poison +7,1002,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
308,Titanite - Poison +8,1002,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
309,Titanite - Poison +9,1002,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
310,Titanite - Poison +10,1003,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
400,Titanite - Blood +0,1130,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
401,Titanite - Blood +1,1000,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
402,Titanite - Blood +2,1000,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
403,Titanite - Blood +3,1000,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
404,Titanite - Blood +4,1001,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
405,Titanite - Blood +5,1001,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
406,Titanite - Blood +6,1001,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
407,Titanite - Blood +7,1002,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
408,Titanite - Blood +8,1002,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
409,Titanite - Blood +9,1002,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
410,Titanite - Blood +10,1003,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
500,Titanite - Frost +0,1140,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
501,Titanite - Frost +1,1000,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
502,Titanite - Frost +2,1000,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
503,Titanite - Frost +3,1000,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
504,Titanite - Frost +4,1001,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
505,Titanite - Frost +5,1001,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
506,Titanite - Frost +6,1001,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
507,Titanite - Frost +7,1002,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
508,Titanite - Frost +8,1002,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
509,Titanite - Frost +9,1002,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
510,Titanite - Frost +10,1003,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
600,Titanite - Magic +0,1150,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
601,Titanite - Magic +1,1000,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
602,Titanite - Magic +2,1000,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
603,Titanite - Magic +3,1000,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
604,Titanite - Magic +4,1001,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
605,Titanite - Magic +5,1001,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
606,Titanite - Magic +6,1001,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
607,Titanite - Magic +7,1002,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
608,Titanite - Magic +8,1002,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
609,Titanite - Magic +9,1002,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
610,Titanite - Magic +10,1003,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
700,Titanite - Fire +0,1160,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
701,Titanite - Fire +1,1000,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
702,Titanite - Fire +2,1000,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
703,Titanite - Fire +3,1000,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
704,Titanite - Fire +4,1001,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
705,Titanite - Fire +5,1001,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
706,Titanite - Fire +6,1001,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
707,Titanite - Fire +7,1002,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
708,Titanite - Fire +8,1002,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
709,Titanite - Fire +9,1002,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
710,Titanite - Fire +10,1003,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
800,Titanite - Lightning +0,1170,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
801,Titanite - Lightning +1,1000,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
802,Titanite - Lightning +2,1000,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
803,Titanite - Lightning +3,1000,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
804,Titanite - Lightning +4,1001,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
805,Titanite - Lightning +5,1001,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
806,Titanite - Lightning +6,1001,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
807,Titanite - Lightning +7,1002,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
808,Titanite - Lightning +8,1002,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
809,Titanite - Lightning +9,1002,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
810,Titanite - Lightning +10,1003,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
900,Titanite - Dark +0,1180,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
901,Titanite - Dark +1,1000,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
902,Titanite - Dark +2,1000,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
903,Titanite - Dark +3,1000,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
904,Titanite - Dark +4,1001,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
905,Titanite - Dark +5,1001,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
906,Titanite - Dark +6,1001,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
907,Titanite - Dark +7,1002,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
908,Titanite - Dark +8,1002,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
909,Titanite - Dark +9,1002,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
910,Titanite - Dark +10,1003,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1000,Titanite - Lucky +0,1190,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1001,Titanite - Lucky +1,1000,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1002,Titanite - Lucky +2,1000,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1003,Titanite - Lucky +3,1000,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1004,Titanite - Lucky +4,1001,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1005,Titanite - Lucky +5,1001,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1006,Titanite - Lucky +6,1001,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1007,Titanite - Lucky +7,1002,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1008,Titanite - Lucky +8,1002,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1009,Titanite - Lucky +9,1002,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1010,Titanite - Lucky +10,1003,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1100,Titanite - Enchanted +0,1200,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1101,Titanite - Enchanted +1,1000,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1102,Titanite - Enchanted +2,1000,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1103,Titanite - Enchanted +3,1000,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1104,Titanite - Enchanted +4,1001,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1105,Titanite - Enchanted +5,1001,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1106,Titanite - Enchanted +6,1001,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1107,Titanite - Enchanted +7,1002,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1108,Titanite - Enchanted +8,1002,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1109,Titanite - Enchanted +9,1002,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1110,Titanite - Enchanted +10,1003,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1200,Titanite - Holy +0,1210,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1201,Titanite - Holy +1,1000,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1202,Titanite - Holy +2,1000,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1203,Titanite - Holy +3,1000,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1204,Titanite - Holy +4,1001,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1205,Titanite - Holy +5,1001,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1206,Titanite - Holy +6,1001,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1207,Titanite - Holy +7,1002,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1208,Titanite - Holy +8,1002,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1209,Titanite - Holy +9,1002,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1210,Titanite - Holy +10,1003,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1300,Titanite - Sharp +0,1220,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1301,Titanite - Sharp +1,1000,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1302,Titanite - Sharp +2,1000,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1303,Titanite - Sharp +3,1000,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1304,Titanite - Sharp +4,1001,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1305,Titanite - Sharp +5,1001,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1306,Titanite - Sharp +6,1001,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1307,Titanite - Sharp +7,1002,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1308,Titanite - Sharp +8,1002,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1309,Titanite - Sharp +9,1002,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1310,Titanite - Sharp +10,1003,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1400,Titanite - Blunt +0,1230,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1401,Titanite - Blunt +1,1000,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1402,Titanite - Blunt +2,1000,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1403,Titanite - Blunt +3,1000,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1404,Titanite - Blunt +4,1001,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1405,Titanite - Blunt +5,1001,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1406,Titanite - Blunt +6,1001,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1407,Titanite - Blunt +7,1002,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1408,Titanite - Blunt +8,1002,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1409,Titanite - Blunt +9,1002,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1410,Titanite - Blunt +10,1003,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1500,,1240,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1501,,1000,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1502,,1000,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1503,,1000,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1504,,1001,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1505,,1001,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1506,,1001,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1507,,1002,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1508,,1002,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1509,,1002,-1,-1,-1,-1,6,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
1510,,1003,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
2000,Twinkling Titanite - Stock +0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,System.Byte[]
2001,Twinkling Titanite - Stock +1,1020,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
2002,Twinkling Titanite - Stock +2,1020,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
2003,Twinkling Titanite - Stock +3,1020,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
2004,Twinkling Titanite - Stock +4,1020,-1,-1,-1,-1,8,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
2005,Twinkling Titanite - Stock +5,1003,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
2100,Twinkling Titanite - Lethal +0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,System.Byte[]
2101,Twinkling Titanite - Lethal +1,1010,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
2102,Twinkling Titanite - Lethal +2,1010,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
2103,Twinkling Titanite - Lethal +3,1010,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
2104,Twinkling Titanite - Lethal +4,1010,-1,-1,-1,-1,8,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
2105,Twinkling Titanite - Lethal +5,1003,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
2200,Twinkling Titanite - Curse +0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,System.Byte[]
2201,Twinkling Titanite - Curse +1,1030,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
2202,Twinkling Titanite - Curse +2,1030,-1,-1,-1,-1,2,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
2203,Twinkling Titanite - Curse +3,1030,-1,-1,-1,-1,4,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
2204,Twinkling Titanite - Curse +4,1030,-1,-1,-1,-1,8,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
2205,Twinkling Titanite - Curse +5,1003,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100000,Soul of Champion Gundyr,712,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100001,,713,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100002,Soul of the Dancer,714,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100003,Soul of a Crystal Sage,715,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100004,Soul of the Blood of the Wolf,717,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100005,Soul of Consumed Oceiros,718,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100006,Soul of Boreal Valley Vordt,719,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100007,Soul of the Old Demon King,720,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100008,Soul of Dragonslayer Armour,721,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100009,Soul of the Nameless King,722,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100010,,723,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100011,Soul of Pontiff Sulyvahn,724,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100012,Soul of Aldrich,725,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100013,Soul of High Lord Wolnir,726,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100014,Soul of the Rotted Greatwood,727,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100015,Soul of the Deacons of the Deep,729,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100016,Soul of the Twin Princes,731,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100017,Soul of Yhorm the Giant,732,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100018,Soul of the Lords,733,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100019,Soul of a Demon,739,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100020,,742,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100021,Soul of Rosaria,728,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100022,Soul of a Stray Demon,743,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100023,Soul of Sister Friede,744,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100024,Soul of Slave Knight Gael,745,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100025,Soul of the Demon Prince,746,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
100026,Soul of Darkeater Midir,747,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,0,System.Byte[]
